storeAverage,storeDayAverage,storeMonthCustomers,Promo,Open,SchoolHoliday,StateHoliday,Year,Month,Day,Assortment,StoreType,CompetitionDistance,CompetitionOpenDays,Promo2,OpenedDays,nextCloseDay,Sales
6054.71520619,6175.40458015,710.843137255,1,1,0,0,2015,9,1,3,3,80,3531.0,0,2.0,5.0,0.0
6058.83055199,6275.37313433,595.68627451,1,1,0,0,2015,9,1,3,4,520,0.0,0,2.0,5.0,0.0
5643.96670935,6238.55223881,615.470588235,1,1,1,0,2015,9,1,1,4,1590,1280.0,0,2.0,5.0,0.0
4616.59967846,4995.62264151,473.72,1,1,1,0,2015,9,1,1,1,1200,3227.0,0,2.0,5.0,0.0
7157.22106632,6999.79545455,584.803921569,1,1,1,0,2015,9,1,3,4,2140,793.0,0,2.0,5.0,0.0
8439.52423469,8724.17164179,745.803921569,1,1,1,0,2015,9,1,1,4,1070,0.0,0,2.0,5.0,0.0
4786.22589168,4770.72868217,733.9375,1,1,1,0,2015,9,1,3,1,7860,3776.0,0,2.0,5.0,0.0
8207.25290323,8978.0,1215.49019608,1,1,1,0,2015,9,1,1,1,90,1005.0,0,2.0,5.0,0.0
7016.61003861,6608.55639098,615.960784314,1,1,1,0,2015,9,1,3,3,2700,0.0,1,2.0,5.0,0.0
8786.50191571,8608.51492537,772.098039216,1,1,0,0,2015,9,1,3,4,2870,1096.0,0,2.0,5.0,0.0
4514.23472669,4082.66981132,369.84,1,1,1,0,2015,9,1,1,4,17080,1158.0,0,2.0,5.0,0.0
6589.94847021,6895.90566038,665.2,1,1,1,0,2015,9,1,1,1,2060,0.0,0,2.0,5.0,0.0
5935.5,6195.45283019,565.48,1,1,1,0,2015,9,1,3,1,2070,2770.0,0,2.0,5.0,0.0
7126.01801802,7008.73684211,572.450980392,1,1,1,0,2015,9,1,3,4,15170,0.0,0,2.0,5.0,0.0
8193.34986595,8329.484375,981.235294118,1,1,0,0,2015,9,1,1,1,2640,3562.0,0,2.0,5.0,0.0
4278.18950064,4367.2238806,422.823529412,1,1,0,0,2015,9,1,1,1,2100,762.0,0,2.0,5.0,0.0
7687.46405229,7217.67938931,1650.15,1,1,1,0,2015,9,1,2,2,1410,2557.0,0,887.0,17.0,0.0
7938.98231511,7620.17924528,627.28,1,1,1,0,2015,9,1,1,4,1740,458.0,0,2.0,5.0,0.0
7299.93709884,7307.41791045,801.156862745,1,1,0,0,2015,9,1,1,3,3250,0.0,0,2.0,5.0,0.0
5205.30612245,4905.85820896,707.529411765,1,1,0,0,2015,9,1,1,3,170,0.0,1,2.0,5.0,0.0
3561.5071708,3891.38636364,511.156862745,1,1,1,0,2015,9,1,3,1,620,0.0,1,2.0,5.0,0.0
7721.36655949,7181.50943396,557.28,1,1,1,0,2015,9,1,3,4,680,0.0,0,2.0,5.0,0.0
6630.55070603,7414.6641791,617.843137255,1,1,0,0,2015,9,1,1,1,650,670.0,0,2.0,5.0,0.0
8372.46469833,8131.15671642,709.725490196,1,1,0,0,2015,9,1,3,4,2770,0.0,0,2.0,5.0,0.0
7046.11267606,7152.15671642,673.0,1,1,1,0,2015,9,1,1,4,15040,3988.0,0,2.0,5.0,0.0
5589.98716303,5972.58955224,784.588235294,1,1,0,0,2015,9,1,1,1,100,0.0,0,2.0,5.0,0.0
8371.01155327,7759.1119403,612.745098039,1,1,0,0,2015,9,1,3,4,3030,0.0,0,2.0,5.0,0.0
6588.41720154,7383.85074627,768.901960784,1,1,0,0,2015,9,1,1,1,40,5145.0,0,2.0,5.0,0.0
6607.93854033,7024.14925373,472.411764706,1,1,1,0,2015,9,1,1,4,450,0.0,0,2.0,5.0,0.0
8047.52250804,7831.36792453,765.68,1,1,1,0,2015,9,1,3,1,460,1035.0,0,2.0,5.0,0.0
5393.12323492,5816.96268657,501.529411765,1,1,0,0,2015,9,1,1,1,550,1524.0,0,2.0,5.0,0.0
7850.13903061,8236.86567164,972.607843137,1,1,0,0,2015,9,1,3,1,430,0.0,0,2.0,5.0,0.0
10656.1732991,10558.5373134,971.745098039,1,1,0,0,2015,9,1,1,4,3780,0.0,0,2.0,5.0,0.0
8320.12924282,8702.5648855,923.705882353,1,1,1,0,2015,9,1,1,1,180,0.0,0,2.0,5.0,0.0
4356.48216645,4791.65116279,543.529411765,1,1,1,0,2015,9,1,3,1,830,0.0,0,2.0,5.0,0.0
5778.97427653,5763.26415094,566.36,1,1,1,0,2015,9,1,1,4,1450,1280.0,0,2.0,5.0,0.0
4373.97106109,4346.40566038,329.36,1,1,1,0,2015,9,1,1,1,8550,5114.0,0,2.0,5.0,0.0
3290.53401797,3621.40298507,341.352941176,1,1,0,0,2015,9,1,1,1,80,3745.0,0,2.0,5.0,0.0
7967.26700899,8562.49253731,930.215686275,1,1,0,0,2015,9,1,1,1,4140,1096.0,0,2.0,5.0,0.0
5743.26527331,5234.53773585,494.88,1,1,1,0,2015,9,1,1,4,7830,366.0,1,2.0,5.0,0.0
8319.73170732,9239.87313433,891.666666667,1,1,0,0,2015,9,1,3,1,2900,9194.0,0,2.0,5.0,0.0
4546.65273312,4194.37735849,342.72,1,1,1,0,2015,9,1,1,4,1500,2557.0,0,2.0,5.0,0.0
6914.39165329,6867.94339623,487.48,1,1,1,0,2015,9,1,1,4,17110,3107.0,0,2.0,5.0,0.0
6421.44212219,6586.67924528,553.72,1,1,1,0,2015,9,1,1,1,4870,2923.0,0,2.0,5.0,0.0
10718.055199,10529.7761194,1351.7254902,1,1,0,0,2015,9,1,3,1,220,0.0,0,2.0,5.0,0.0
4553.94723295,4280.85714286,322.0,1,1,1,0,2015,9,1,3,4,12070,3623.0,0,2.0,5.0,0.0
5717.08199357,5384.58490566,439.68,1,1,1,0,2015,9,1,1,4,3200,2801.0,0,2.0,5.0,0.0
5552.89473684,5694.58208955,546.607843137,1,1,0,0,2015,9,1,3,4,310,0.0,0,2.0,5.0,0.0
7911.31370038,8445.18656716,829.607843137,1,1,1,0,2015,9,1,1,1,1100,93.0,0,2.0,5.0,0.0
5383.60450161,4923.33018868,486.12,1,1,1,0,2015,9,1,3,3,8190,0.0,0,2.0,5.0,0.0
7166.12882653,7007.89552239,696.137254902,1,1,0,0,2015,9,1,3,1,15320,1646.0,0,2.0,5.0,0.0
7673.41326531,7240.39552239,731.960784314,1,1,0,0,2015,9,1,3,1,3590,1096.0,1,2.0,5.0,0.0
9836.64668367,9917.55970149,1533.74509804,1,1,1,0,2015,9,1,1,1,50,0.0,0,2.0,5.0,0.0
7032.10371319,6647.11940299,543.980392157,1,1,1,0,2015,9,1,3,4,5650,2557.0,0,2.0,5.0,0.0
6812.90500642,6940.59701493,684.705882353,1,1,0,0,2015,9,1,3,4,5900,0.0,0,2.0,5.0,0.0
5747.4247449,5577.73134328,578.882352941,1,1,0,0,2015,9,1,3,4,17540,1188.0,0,2.0,5.0,0.0
4529.29065301,4959.29850746,431.823529412,1,1,1,0,2015,9,1,1,1,2050,3107.0,0,2.0,5.0,0.0
5245.70785071,4842.57894737,432.666666667,1,1,1,0,2015,9,1,1,4,13990,0.0,0,2.0,5.0,0.0
10548.9139923,10996.0447761,1067.17647059,1,1,0,0,2015,9,1,3,3,8980,1554.0,0,2.0,5.0,0.0
9249.22938144,9686.07633588,922.078431373,1,1,0,0,2015,9,1,1,1,15270,0.0,0,2.0,5.0,0.0
5816.4394111,6177.2238806,707.933333333,1,1,0,0,2015,9,1,3,1,35280,0.0,0,123.0,17.0,0.0
14933.2887473,14562.2222222,3409.2,1,1,0,0,2015,9,1,2,2,860,5815.0,0,974.0,17.0,0.0
5980.5237484,6617.73880597,521.333333333,1,1,0,0,2015,9,1,1,1,220,0.0,1,2.0,5.0,0.0
5244.0755627,5125.52830189,512.96,1,1,1,0,2015,9,1,3,3,1650,0.0,0,2.0,5.0,0.0
6117.90115533,6611.3358209,869.117647059,1,1,0,0,2015,9,1,1,1,100,3046.0,0,2.0,5.0,0.0
8508.60077022,8331.52985075,686.31372549,1,1,0,0,2015,9,1,3,4,5980,3623.0,0,2.0,5.0,0.0
9557.66559486,9162.61320755,711.84,1,1,1,0,2015,9,1,3,4,2770,2649.0,0,2.0,5.0,0.0
6978.17669654,6699.69402985,476.098039216,1,1,1,0,2015,9,1,1,4,6400,550.0,0,2.0,5.0,0.0
7619.46811224,7922.97014925,898.156862745,1,1,1,0,2015,9,1,3,4,11900,0.0,0,2.0,5.0,0.0
8025.88831836,7695.28358209,853.196078431,1,1,0,0,2015,9,1,3,4,4380,0.0,0,2.0,5.0,0.0
7457.0677686,7465.7961165,1047.0,1,1,1,0,2015,9,1,1,1,1370,1371.0,0,2.0,5.0,0.0
6039.54929577,5817.02238806,484.960784314,1,1,1,0,2015,9,1,3,4,4330,1674.0,1,2.0,5.0,0.0
5737.67650834,5535.06716418,468.117647059,1,1,0,0,2015,9,1,1,4,2380,2011.0,0,2.0,5.0,0.0
5189.86007702,5763.61940299,642.666666667,1,1,1,0,2015,9,1,1,1,3410,1493.0,0,2.0,5.0,0.0
4997.35209003,4758.21698113,370.32,1,1,1,0,2015,9,1,1,4,8670,4961.0,0,2.0,5.0,0.0
4216.2156611,4406.12686567,524.058823529,1,1,0,0,2015,9,1,1,1,650,3258.0,0,2.0,5.0,0.0
5251.65982028,5564.79104478,438.529411765,1,1,0,0,2015,9,1,1,1,970,915.0,0,2.0,5.0,0.0
8710.27984596,8716.44029851,752.196078431,1,1,0,0,2015,9,1,3,4,540,1035.0,1,2.0,5.0,0.0
16574.8164313,15968.5671642,2240.60784314,1,1,0,0,2015,9,1,3,1,50,0.0,0,2.0,5.0,0.0
6219.78764479,6394.02255639,526.039215686,1,1,1,0,2015,9,1,3,1,3450,0.0,0,2.0,5.0,0.0
4868.36692506,5075.07518797,617.294117647,1,1,1,0,2015,9,1,3,1,19780,2649.0,0,2.0,5.0,0.0
7010.13735558,7350.29850746,740.588235294,1,1,0,0,2015,9,1,1,1,110,1035.0,0,2.0,5.0,0.0
3886.88990826,3631.79389313,365.470588235,1,1,1,0,2015,9,1,3,4,1280,0.0,1,2.0,5.0,0.0
6125.25127551,5844.25373134,571.37254902,1,1,0,0,2015,9,1,3,4,32240,2011.0,0,2.0,5.0,0.0
3538.98826597,3828.20610687,382.470588235,1,1,1,0,2015,9,1,3,1,26490,0.0,1,2.0,5.0,0.0
8506.86743887,8974.59398496,715.823529412,1,1,1,0,2015,9,1,3,1,25430,5968.0,0,2.0,5.0,0.0
6123.9437299,5732.10377358,495.6,1,1,1,0,2015,9,1,3,4,9820,0.0,0,2.0,5.0,0.0
6023.40306122,6411.42537313,599.117647059,1,1,0,0,2015,9,1,3,1,13080,0.0,0,2.0,5.0,0.0
12991.8380102,13103.9850746,1319.7254902,1,1,0,0,2015,9,1,3,1,2630,1096.0,0,2.0,5.0,0.0
10825.9023355,10285.7481481,3024.08333333,1,1,0,0,2015,9,1,2,2,840,0.0,0,974.0,17.0,0.0
6477.78818999,6814.21641791,750.960784314,1,1,0,0,2015,9,1,3,1,100,154.0,0,2.0,5.0,0.0
6722.01125402,6766.0,640.56,1,1,1,0,2015,9,1,1,1,20640,2923.0,0,2.0,5.0,0.0
3582.19923372,3463.5112782,471.843137255,1,1,0,0,2015,9,1,3,4,1850,0.0,0,2.0,5.0,0.0
5716.10883483,5955.8358209,770.392156863,1,1,1,0,2015,9,1,1,1,200,0.0,0,2.0,5.0,0.0
5493.74362245,5784.61940299,691.647058824,1,1,0,0,2015,9,1,3,1,640,731.0,0,2.0,5.0,0.0
8690.88906752,8174.28301887,607.76,1,1,1,0,2015,9,1,3,4,6970,3562.0,0,2.0,5.0,0.0
4804.80670103,4942.99253731,507.117647059,1,1,0,0,2015,9,1,1,3,700,2345.0,0,2.0,5.0,0.0
3991.35044929,3741.69924812,334.392156863,1,1,1,0,2015,9,1,3,4,8250,3988.0,1,2.0,5.0,0.0
5901.25723473,6358.45283019,788.76,1,1,1,0,2015,9,1,1,1,340,4476.0,0,2.0,5.0,0.0
5488.79974326,5319.69402985,507.941176471,1,1,1,0,2015,9,1,3,3,5390,4415.0,0,2.0,5.0,0.0
7751.30937099,8371.52238806,867.68627451,1,1,0,0,2015,9,1,1,1,560,336.0,0,2.0,5.0,0.0
6511.51861361,6117.97014925,540.960784314,1,1,0,0,2015,9,1,3,4,970,3715.0,0,2.0,5.0,0.0
3380.01158301,3525.60150376,449.31372549,1,1,1,0,2015,9,1,3,1,9770,4446.0,0,2.0,5.0,0.0
7453.02176697,6928.13432836,663.607843137,1,1,1,0,2015,9,1,3,4,9070,4293.0,0,2.0,5.0,0.0
7668.77663671,7999.24626866,783.803921569,1,1,0,0,2015,9,1,1,1,5950,3076.0,0,2.0,5.0,0.0
7389.37355584,7675.51492537,668.882352941,1,1,0,0,2015,9,1,1,4,17280,2162.0,0,2.0,5.0,0.0
4832.12195122,4861.39552239,448.254901961,1,1,0,0,2015,9,1,1,4,2710,3350.0,0,2.0,5.0,0.0
4553.67394095,4640.81343284,431.274509804,1,1,0,0,2015,9,1,1,4,510,0.0,1,2.0,5.0,0.0
7244.77278562,7943.23880597,665.764705882,1,1,0,0,2015,9,1,3,1,7180,1035.0,0,2.0,5.0,0.0
4208.23151125,4170.16981132,350.88,1,1,1,0,2015,9,1,1,1,2090,1066.0,0,2.0,5.0,0.0
9894.98716303,9827.09701493,883.745098039,1,1,0,0,2015,9,1,3,1,2700,0.0,0,2.0,5.0,0.0
5337.43260591,5047.73134328,459.568627451,1,1,1,0,2015,9,1,1,4,2020,428.0,0,2.0,5.0,0.0
4845.22959184,4785.91044776,449.450980392,1,1,0,0,2015,9,1,1,4,48330,884.0,0,2.0,5.0,0.0
6841.0752551,6513.65671642,503.37254902,1,1,0,0,2015,9,1,3,1,910,0.0,0,2.0,5.0,0.0
6047.67880364,6108.72727273,487.255319149,1,1,1,0,2015,9,1,1,4,1760,0.0,1,2.0,5.0,0.0
4922.18649518,4563.20754717,409.4,1,1,1,0,2015,9,1,3,3,2100,0.0,0,2.0,5.0,0.0
6084.22829582,5828.62264151,628.32,1,1,1,0,2015,9,1,1,4,24770,1432.0,1,2.0,5.0,0.0
6808.28778135,6815.06603774,491.04,1,1,1,0,2015,9,1,1,4,260,0.0,0,2.0,5.0,0.0
9820.04225352,9599.2238806,943.411764706,1,1,1,0,2015,9,1,1,1,3870,2710.0,0,2.0,5.0,0.0
9393.61489089,9888.62686567,770.333333333,1,1,0,0,2015,9,1,1,1,12770,5449.0,0,2.0,5.0,0.0
5930.42105263,5620.53731343,477.0,1,1,1,0,2015,9,1,3,4,9640,670.0,0,2.0,5.0,0.0
4132.03826531,4198.75373134,681.392156863,1,1,0,0,2015,9,1,1,1,410,1096.0,0,2.0,5.0,0.0
5810.71428571,6007.01503759,597.745098039,1,1,1,0,2015,9,1,1,1,1560,4384.0,0,2.0,5.0,0.0
8395.83762058,8439.5754717,879.88,1,1,1,0,2015,9,1,1,1,590,42247.0,0,2.0,5.0,0.0
5133.07702182,5443.43283582,700.784313725,1,1,0,0,2015,9,1,3,3,460,0.0,0,2.0,5.0,0.0
6110.57234315,6277.91791045,610.843137255,1,1,1,0,2015,9,1,1,4,490,0.0,1,2.0,5.0,0.0
6091.10076531,6305.87313433,539.960784314,1,1,0,0,2015,9,1,3,1,720,336.0,0,2.0,5.0,0.0
12085.8504823,11969.7358491,1091.16,1,1,1,0,2015,9,1,3,1,1650,0.0,0,2.0,5.0,0.0
7737.66454082,7505.98507463,607.980392157,1,1,0,0,2015,9,1,3,1,410,1766.0,1,2.0,5.0,0.0
5802.38392857,6053.28358209,552.745098039,1,1,0,0,2015,9,1,3,1,16210,1766.0,0,2.0,5.0,0.0
6834.3125,7232.01492537,933.62745098,1,1,0,0,2015,9,1,1,1,17570,0.0,0,2.0,5.0,0.0
4562.92122186,4583.31132075,512.6,1,1,1,0,2015,9,1,1,1,380,1585.0,0,2.0,5.0,0.0
8839.18685567,9197.07462687,747.37254902,1,1,0,0,2015,9,1,3,1,7980,3745.0,0,2.0,5.0,0.0
5920.66965429,6049.07462687,738.509803922,1,1,1,0,2015,9,1,1,3,110,0.0,0,2.0,5.0,0.0
12689.0025674,13981.641791,1487.01960784,1,1,0,0,2015,9,1,1,1,800,3015.0,0,2.0,5.0,0.0
6550.29321383,6297.7761194,523.62745098,1,1,1,0,2015,9,1,1,4,5070,0.0,0,2.0,5.0,0.0
5511.35044929,5499.51492537,485.549019608,1,1,1,0,2015,9,1,3,4,3290,5754.0,1,2.0,5.0,0.0
5174.63328999,5248.78030303,633.162790698,1,1,0,0,2015,9,1,1,1,2890,2832.0,1,2.0,5.0,0.0
3473.72170439,3767.64341085,428.274509804,1,1,1,0,2015,9,1,3,1,14600,154.0,0,2.0,5.0,0.0
7319.02040816,8032.48507463,1028.49019608,1,1,1,0,2015,9,1,1,1,1070,2192.0,0,2.0,5.0,0.0
18574.7958199,17190.5849057,1082.72,1,1,1,0,2015,9,1,3,4,1200,2862.0,0,2.0,5.0,0.0
4178.71245186,4443.67910448,443.039215686,1,1,0,0,2015,9,1,1,1,2030,1096.0,0,2.0,5.0,0.0
4828.56185567,4370.64179104,355.333333333,1,1,0,0,2015,9,1,1,4,7860,3592.0,0,2.0,5.0,0.0
9224.63799743,10092.5223881,876.431372549,1,1,0,0,2015,9,1,3,1,8860,4171.0,0,2.0,5.0,0.0
7111.76159794,7033.51492537,964.098039216,1,1,0,0,2015,9,1,3,3,190,0.0,0,2.0,5.0,0.0
6630.60288336,6863.1221374,783.756756757,1,1,1,0,2015,9,1,3,1,370,2985.0,0,2.0,5.0,0.0
8155.21811224,7824.57462687,850.196078431,1,1,1,0,2015,9,1,3,3,5000,0.0,0,2.0,5.0,0.0
6193.76584735,6134.19548872,638.745098039,1,1,0,0,2015,9,1,1,4,1120,3046.0,0,2.0,5.0,0.0
5453.46302251,4876.76415094,443.32,1,1,1,0,2015,9,1,3,4,2330,0.0,1,2.0,5.0,0.0
4606.5134443,5030.34328358,577.568627451,1,1,1,0,2015,9,1,1,3,940,4171.0,0,2.0,5.0,0.0
9243.1042471,9694.30827068,983.921568627,1,1,1,0,2015,9,1,1,1,14040,0.0,0,2.0,5.0,0.0
5762.67181467,6140.64661654,571.058823529,1,1,1,0,2015,9,1,1,1,3440,0.0,0,2.0,5.0,0.0
7142.38010204,7307.79104478,931.509803922,1,1,0,0,2015,9,1,1,1,3020,2039.0,0,2.0,5.0,0.0
7446.32266325,6994.35074627,860.058823529,1,1,1,0,2015,9,1,1,3,6270,3684.0,1,2.0,5.0,0.0
4755.60450161,4984.68867925,392.4,1,1,1,0,2015,9,1,1,1,3370,2466.0,0,2.0,5.0,0.0
7503.74919614,7147.5,671.0,1,1,1,0,2015,9,1,1,3,21770,63.0,0,2.0,5.0,0.0
5781.33375959,5805.63909774,686.705882353,1,1,0,0,2015,9,1,3,3,5980,2039.0,0,2.0,5.0,0.0
3500.34947644,3636.58333333,509.980392157,1,1,1,0,2015,9,1,3,3,740,0.0,1,2.0,5.0,0.0
8565.13392857,9203.17910448,1112.31372549,1,1,0,0,2015,9,1,3,1,2840,2011.0,0,2.0,5.0,0.0
7707.84780158,8957.94029851,897.266666667,1,1,0,0,2015,9,1,3,1,21370,1766.0,0,123.0,17.0,0.0
4268.43629344,4578.01503759,579.843137255,1,1,1,0,2015,9,1,1,1,1020,1066.0,0,2.0,5.0,0.0
7566.58408216,7032.60447761,604.098039216,1,1,0,0,2015,9,1,3,4,2640,0.0,0,2.0,5.0,0.0
6873.39180538,6470.24626866,453.823529412,1,1,1,0,2015,9,1,1,4,9680,0.0,0,2.0,5.0,0.0
4329.22159091,4396.6641791,384.75,1,1,0,0,2015,9,1,3,4,21810,1096.0,0,123.0,17.0,0.0
9578.29961588,9116.3880597,641.68627451,1,1,1,0,2015,9,1,3,4,1360,3684.0,0,2.0,5.0,0.0
6260.49807939,5501.12686567,463.862745098,1,1,1,0,2015,9,1,3,4,10620,0.0,0,2.0,5.0,0.0
8536.40693196,8348.10447761,830.509803922,1,1,0,0,2015,9,1,3,1,3860,366.0,1,2.0,5.0,0.0
4583.69260204,4342.49253731,491.37254902,1,1,1,0,2015,9,1,1,1,3210,0.0,0,2.0,5.0,0.0
5061.66238768,5145.17910448,445.725490196,1,1,1,0,2015,9,1,1,4,5070,2862.0,0,2.0,5.0,0.0
6331.50248139,6616.63432836,838.759259259,1,1,0,0,2015,9,1,3,1,29190,0.0,0,2.0,5.0,0.0
3762.98392283,3625.18867925,316.08,1,1,1,0,2015,9,1,1,4,0,0.0,0,2.0,5.0,0.0
7507.05920206,7830.35338346,744.901960784,1,1,1,0,2015,9,1,3,1,4570,0.0,0,2.0,5.0,0.0
4203.01668806,4526.41044776,601.470588235,1,1,0,0,2015,9,1,1,1,180,2741.0,0,2.0,5.0,0.0
6607.35240572,6695.98484848,773.235294118,1,1,0,0,2015,9,1,1,1,30,884.0,0,2.0,5.0,0.0
4768.6508344,5248.94776119,490.31372549,1,1,0,0,2015,9,1,1,1,3200,3745.0,0,2.0,5.0,0.0
5536.90996785,5424.49056604,488.8,1,1,1,0,2015,9,1,3,4,7550,0.0,0,2.0,5.0,0.0
5458.67525773,5671.82835821,712.843137255,1,1,0,0,2015,9,1,1,1,480,3562.0,0,2.0,5.0,0.0
6442.72400513,6928.2761194,592.980392157,1,1,0,0,2015,9,1,3,1,12430,3988.0,0,2.0,5.0,0.0
6887.37046632,6901.34090909,550.294117647,1,1,1,0,2015,9,1,1,4,19700,0.0,0,2.0,5.0,0.0
7998.74107143,7589.8358209,708.666666667,1,1,0,0,2015,9,1,1,4,4450,1188.0,1,2.0,5.0,0.0
5729.58360129,5455.37735849,411.36,1,1,1,0,2015,9,1,1,1,4450,0.0,0,2.0,5.0,0.0
7976.40721649,7838.40298507,1076.33333333,1,1,0,0,2015,9,1,3,1,350,0.0,0,2.0,5.0,0.0
6396.59003215,6494.52830189,791.6,1,1,1,0,2015,9,1,1,1,130,0.0,0,2.0,5.0,0.0
8468.47989624,8707.09022556,993.941176471,1,1,0,0,2015,9,1,1,1,190,1035.0,0,2.0,5.0,0.0
9329.35907336,9227.2481203,842.843137255,1,1,1,0,2015,9,1,3,1,4150,0.0,0,2.0,5.0,0.0
6937.66581633,6854.17164179,1064.68627451,1,1,0,0,2015,9,1,3,1,170,1096.0,0,2.0,5.0,0.0
3492.94473008,3117.87218045,312.62745098,1,1,1,0,2015,9,1,3,3,3290,3166.0,0,2.0,5.0,0.0
5844.51286174,6062.41509434,508.0,1,1,1,0,2015,9,1,1,1,3920,3806.0,0,2.0,5.0,0.0
7231.04209184,7717.79104478,628.0,1,1,0,0,2015,9,1,3,1,3170,519.0,0,2.0,5.0,0.0
4886.47106109,4773.40566038,620.0,1,1,1,0,2015,9,1,1,1,310,124.0,0,2.0,5.0,0.0
11737.7459807,10706.6603774,815.04,1,1,1,0,2015,9,1,3,4,7290,366.0,0,2.0,5.0,0.0
6016.75723473,5676.55660377,487.52,1,1,1,0,2015,9,1,3,4,570,793.0,0,2.0,5.0,0.0
8530.25160462,8758.69402985,1203.17647059,1,1,0,0,2015,9,1,1,1,90,458.0,0,2.0,5.0,0.0
10929.2893726,11213.9850746,1226.92156863,1,1,1,0,2015,9,1,1,1,90,1889.0,0,2.0,5.0,0.0
6270.74967908,6510.52985075,787.62745098,1,1,0,0,2015,9,1,3,1,250,0.0,0,2.0,5.0,0.0
4234.82714469,4597.02238806,350.31372549,1,1,1,0,2015,9,1,1,1,1980,1889.0,0,2.0,5.0,0.0
10728.9835255,11215.25,969.0,1,1,1,0,2015,9,1,3,1,1680,0.0,0,2.0,5.0,0.0
9884.90816327,9930.57462687,884.156862745,1,1,0,0,2015,9,1,3,1,16490,0.0,0,2.0,5.0,0.0
5765.97959184,5467.23134328,690.941176471,1,1,0,0,2015,9,1,3,3,3100,1950.0,0,2.0,5.0,0.0
8892.16108247,9447.03731343,1090.50980392,1,1,1,0,2015,9,1,1,1,280,0.0,0,2.0,5.0,0.0
9506.70790816,10532.8880597,1097.09803922,1,1,0,0,2015,9,1,3,3,2640,1615.0,1,2.0,5.0,0.0
6338.10771704,5355.41509434,504.52,1,1,1,0,2015,9,1,3,4,650,915.0,0,2.0,5.0,0.0
5382.22680412,5591.8358209,668.411764706,1,1,0,0,2015,9,1,1,1,90,1035.0,0,2.0,5.0,0.0
6702.94480103,7146.84328358,729.411764706,1,1,0,0,2015,9,1,1,1,7240,2039.0,0,2.0,5.0,0.0
5536.38164251,6086.5754717,637.24,1,1,1,0,2015,9,1,1,1,2620,0.0,0,2.0,5.0,0.0
5764.19614148,5659.82075472,531.6,1,1,1,0,2015,9,1,1,1,850,1309.0,0,2.0,5.0,0.0
7405.84645161,6888.2481203,680.254901961,1,1,0,0,2015,9,1,1,4,2110,3472.0,0,2.0,5.0,0.0
4752.88318357,5128.98507463,443.862745098,1,1,0,0,2015,9,1,1,1,6420,1615.0,0,2.0,5.0,0.0
6693.71131339,6673.14503817,1177.88235294,1,1,1,0,2015,9,1,1,3,470,3107.0,0,2.0,5.0,0.0
7260.58793325,7070.17910448,519.509803922,1,1,0,0,2015,9,1,3,4,5150,1646.0,0,2.0,5.0,0.0
6553.61139896,6926.5112782,831.529411765,1,1,0,0,2015,9,1,1,1,480,0.0,0,2.0,5.0,0.0
8014.68292683,7743.11940299,654.176470588,1,1,0,0,2015,9,1,3,4,1090,0.0,0,2.0,5.0,0.0
5815.34566327,6137.46268657,703.019607843,1,1,0,0,2015,9,1,3,1,4820,731.0,0,2.0,5.0,0.0
7150.15789474,7091.0,1134.1372549,1,1,0,0,2015,9,1,1,1,70,0.0,0,2.0,5.0,0.0
3588.83885714,3959.31343284,427.283333333,1,1,0,0,2015,9,1,3,1,1480,1462.0,0,123.0,17.0,0.0
7395.20866774,7803.00943396,709.84,1,1,1,0,2015,9,1,1,1,15700,0.0,0,2.0,5.0,0.0
6763.62002567,6991.03731343,678.156862745,1,1,0,0,2015,9,1,3,1,5460,0.0,0,2.0,5.0,0.0
5650.70535714,5863.3358209,581.725490196,1,1,0,0,2015,9,1,3,1,22350,1919.0,0,2.0,5.0,0.0
7056.28498074,7202.0,829.705882353,1,1,0,0,2015,9,1,1,1,580,2770.0,0,2.0,5.0,0.0
7232.90012804,7269.94029851,555.294117647,1,1,1,0,2015,9,1,1,4,2810,0.0,0,2.0,5.0,0.0
9408.11479592,9767.97761194,930.0,1,1,1,0,2015,9,1,1,1,2820,2192.0,0,2.0,5.0,0.0
5977.84980745,5549.13432836,539.921568627,1,1,0,0,2015,9,1,1,4,1340,0.0,0,2.0,5.0,0.0
5030.63826367,5423.22641509,531.4,1,1,1,0,2015,9,1,1,1,1200,1371.0,0,2.0,5.0,0.0
6058.36491677,5845.32835821,451.901960784,1,1,1,0,2015,9,1,3,4,6860,0.0,0,2.0,5.0,0.0
6969.18356868,6554.97014925,585.882352941,1,1,0,0,2015,9,1,3,4,18020,0.0,0,2.0,5.0,0.0
7930.50765306,7898.02985075,1137.66666667,1,1,1,0,2015,9,1,1,3,1670,63.0,0,2.0,5.0,0.0
4374.95535714,4622.02238806,526.078431373,1,1,0,0,2015,9,1,3,1,12480,1646.0,0,2.0,5.0,0.0
4203.42747112,4561.71641791,511.235294118,1,1,1,0,2015,9,1,1,1,2220,1371.0,0,2.0,5.0,0.0
8392.39818418,7995.87121212,1105.43137255,1,1,1,0,2015,9,1,1,1,460,550.0,0,2.0,5.0,0.0
6936.76077586,6416.34586466,1591.83333333,1,1,1,0,2015,9,1,2,2,1430,0.0,0,860.0,17.0,0.0
5742.31741935,6128.30827068,534.823529412,1,1,1,0,2015,9,1,1,1,8460,7610.0,0,2.0,5.0,0.0
7776.97946085,7760.91791045,711.921568627,1,1,0,0,2015,9,1,3,4,710,0.0,0,2.0,5.0,0.0
